Time,Open,High,Low,Close,Volume,MA3,MA5,MA8,MA10,Var10
2011.02.25T14:50:00.000,3.073,3.09,3.05,3.076,77304500,3.076000,3.076000,3.076000,3.076000,-0.000000
2011.02.25T14:51:00.000,3.073,3.09,3.05,3.076,77304500,NaN,NaN,NaN,NaN,NaN
2011.02.25T15:00:00.000,3.073,3.09,3.05,3.076,77304500,NaN,NaN,NaN,NaN,NaN
2011.02.28T14:50:00.000,3.04,3.116,3.04,3.113,16074700,3.094500,3.094500,3.094500,3.094500,0.000342
2011.02.28T14:51:00.000,3.04,3.116,3.04,3.113,16074700,NaN,NaN,NaN,NaN,NaN
2011.02.28T15:00:00.000,3.04,3.116,3.04,3.113,16074700,NaN,NaN,NaN,NaN,NaN
2011.03.01T14:50:00.000,3.11,3.144,3.094,3.136,10259400,3.108333,3.108333,3.108333,3.108333,0.000611
2011.03.01T14:51:00.000,3.11,3.144,3.094,3.136,10259400,NaN,NaN,NaN,NaN,NaN
2011.03.01T15:00:00.000,3.11,3.144,3.094,3.136,10259400,NaN,NaN,NaN,NaN,NaN
2011.03.02T14:50:00.000,3.099,3.141,3.095,3.128,4942900,3.125667,3.113250,3.113250,3.113250,0.000531
2011.03.02T14:51:00.000,3.099,3.141,3.095,3.128,4942900,NaN,NaN,NaN,NaN,NaN
2011.03.02T15:00:00.000,3.099,3.141,3.095,3.128,4942900,NaN,NaN,NaN,NaN,NaN
2011.03.03T14:50:00.000,3.1,3.142,3.08,3.081,1722900,3.115000,3.106800,3.106800,3.106800,0.000591
2011.03.03T14:51:00.000,3.1,3.142,3.08,3.081,1722900,NaN,NaN,NaN,NaN,NaN
2011.03.03T15:00:00.000,3.1,3.142,3.08,3.081,1722900,NaN,NaN,NaN,NaN,NaN
2011.03.04T14:50:00.000,3.078,3.107,3.06,3.098,971100,3.102333,3.111200,3.105333,3.105333,0.000503
2011.03.04T14:51:00.000,3.078,3.107,3.06,3.098,971100,NaN,NaN,NaN,NaN,NaN
2011.03.04T15:00:00.000,3.078,3.107,3.06,3.098,971100,NaN,NaN,NaN,NaN,NaN
