Time,Open,High,Low,Close,Volume,MA3,MA5,MA8,MA10,Var10
2011.01.25T14:50:00.000,2.807,2.833,2.751,2.769,48105600,2.769000,2.769000,2.769000,2.769000,-0.000000
2011.01.25T14:51:00.000,2.807,2.833,2.751,2.769,48105600,NaN,NaN,NaN,NaN,NaN
2011.01.25T15:00:00.000,2.807,2.833,2.751,2.769,48105600,NaN,NaN,NaN,NaN,NaN
2011.01.26T14:50:00.000,2.771,2.819,2.771,2.803,24509200,2.786000,2.786000,2.786000,2.786000,0.000289
2011.01.26T14:51:00.000,2.771,2.819,2.771,2.803,24509200,NaN,NaN,NaN,NaN,NaN
2011.01.26T15:00:00.000,2.771,2.819,2.771,2.803,24509200,NaN,NaN,NaN,NaN,NaN
2011.01.27T14:50:00.000,2.78,2.894,2.78,2.877,22918700,2.816333,2.816333,2.816333,2.816333,0.002033
2011.01.27T14:51:00.000,2.78,2.894,2.78,2.877,22918700,NaN,NaN,NaN,NaN,NaN
2011.01.27T15:00:00.000,2.78,2.894,2.78,2.877,22918700,NaN,NaN,NaN,NaN,NaN
2011.01.28T14:50:00.000,2.868,2.908,2.843,2.9,9424400,2.860000,2.837250,2.837250,2.837250,0.002837
2011.01.28T14:51:00.000,2.868,2.908,2.843,2.9,9424400,NaN,NaN,NaN,NaN,NaN
2011.01.28T15:00:00.000,2.868,2.908,2.843,2.9,9424400,NaN,NaN,NaN,NaN,NaN
2011.01.31T14:50:00.000,2.9,2.942,2.883,2.94,6638900,2.905667,2.857800,2.857800,2.857800,0.003959
2011.01.31T14:51:00.000,2.9,2.942,2.883,2.94,6638900,NaN,NaN,NaN,NaN,NaN
2011.01.31T15:00:00.000,2.9,2.942,2.883,2.94,6638900,NaN,NaN,NaN,NaN,NaN
2011.02.01T14:50:00.000,2.963,3,2.96,2.997,8715900,2.945667,2.903400,2.881000,2.881000,0.005990
2011.02.01T14:51:00.000,2.963,3,2.96,2.997,8715900,NaN,NaN,NaN,NaN,NaN
2011.02.01T15:00:00.000,2.963,3,2.96,2.997,8715900,NaN,NaN,NaN,NaN,NaN
2011.02.09T14:50:00.000,2.979,2.996,2.91,2.926,18144700,2.954333,2.928000,2.887429,2.887429,0.005383
2011.02.09T14:51:00.000,2.979,2.996,2.91,2.926,18144700,NaN,NaN,NaN,NaN,NaN
2011.02.09T15:00:00.000,2.979,2.996,2.91,2.926,18144700,NaN,NaN,NaN,NaN,NaN
2011.02.10T14:50:00.000,2.923,2.987,2.888,2.981,19970300,2.968000,2.948800,2.899125,2.899125,0.005667
2011.02.10T14:51:00.000,2.923,2.987,2.888,2.981,19970300,NaN,NaN,NaN,NaN,NaN
2011.02.10T15:00:00.000,2.923,2.987,2.888,2.981,19970300,NaN,NaN,NaN,NaN,NaN
2011.02.11T14:50:00.000,2.982,3.006,2.967,2.976,18954600,2.961000,2.964000,2.925000,2.907667,0.005621
2011.02.11T14:51:00.000,2.982,3.006,2.967,2.976,18954600,NaN,NaN,NaN,NaN,NaN
2011.02.11T15:00:00.000,2.982,3.006,2.967,2.976,18954600,NaN,NaN,NaN,NaN,NaN
2011.02.14T14:50:00.000,2.977,3.105,2.977,3.103,35503100,3.020000,2.996600,2.962500,2.927200,0.008493
2011.02.14T14:51:00.000,2.977,3.105,2.977,3.103,35503100,NaN,NaN,NaN,NaN,NaN
2011.02.14T15:00:00.000,2.977,3.105,2.977,3.103,35503100,NaN,NaN,NaN,NaN,NaN
2011.02.15T14:50:00.000,3.12,3.192,3.083,3.135,45846000,3.071333,3.024200,2.994750,2.963800,0.008969
2011.02.15T14:51:00.000,3.12,3.192,3.083,3.135,45846000,NaN,NaN,NaN,NaN,NaN
2011.02.15T15:00:00.000,3.12,3.192,3.083,3.135,45846000,NaN,NaN,NaN,NaN,NaN
2011.02.16T14:50:00.000,3.116,3.204,3.104,3.2,110856400,3.146000,3.079000,3.032250,3.003500,0.010386
2011.02.16T14:51:00.000,3.116,3.204,3.104,3.2,110856400,NaN,NaN,NaN,NaN,NaN
2011.02.16T15:00:00.000,3.116,3.204,3.104,3.2,110856400,NaN,NaN,NaN,NaN,NaN
2011.02.17T14:50:00.000,3.218,3.224,3.161,3.188,120324100,3.174333,3.120400,3.063250,3.034600,0.011223
2011.02.17T14:51:00.000,3.218,3.224,3.161,3.188,120324100,NaN,NaN,NaN,NaN,NaN
2011.02.17T15:00:00.000,3.218,3.224,3.161,3.188,120324100,NaN,NaN,NaN,NaN,NaN
2011.02.18T14:50:00.000,3.181,3.19,3.131,3.146,116211200,3.178000,3.154400,3.081875,3.059200,0.010047
2011.02.18T14:51:00.000,3.181,3.19,3.131,3.146,116211200,NaN,NaN,NaN,NaN,NaN
2011.02.18T15:00:00.000,3.181,3.19,3.131,3.146,116211200,NaN,NaN,NaN,NaN,NaN
2011.02.21T14:50:00.000,3.14,3.216,3.122,3.216,107161200,3.183333,3.177000,3.118125,3.086800,0.010323
2011.02.21T14:51:00.000,3.14,3.216,3.122,3.216,107161200,NaN,NaN,NaN,NaN,NaN
2011.02.21T15:00:00.000,3.14,3.216,3.122,3.216,107161200,NaN,NaN,NaN,NaN,NaN
2011.02.22T14:50:00.000,3.235,3.269,3.146,3.155,220313600,3.172333,3.181000,3.139875,3.102600,0.009732
2011.02.22T14:51:00.000,3.235,3.269,3.146,3.155,220313600,NaN,NaN,NaN,NaN,NaN
2011.02.22T15:00:00.000,3.235,3.269,3.146,3.155,220313600,NaN,NaN,NaN,NaN,NaN
2011.02.23T14:50:00.000,3.145,3.19,3.126,3.181,127913500,3.184000,3.177200,3.165500,3.128100,0.006578
2011.02.23T14:51:00.000,3.145,3.19,3.126,3.181,127913500,NaN,NaN,NaN,NaN,NaN
2011.02.23T15:00:00.000,3.145,3.19,3.126,3.181,127913500,NaN,NaN,NaN,NaN,NaN
2011.02.24T14:50:00.000,3.175,3.247,3.175,3.208,111987800,3.181333,3.181200,3.178625,3.150800,0.004537
2011.02.24T14:51:00.000,3.175,3.247,3.175,3.208,111987800,NaN,NaN,NaN,NaN,NaN
