Time,Open,High,Low,Close,Volume,MA3,MA5,MA8,MA10,Var10
2010.06.23T14:50:00.000,2.629,2.638,2.583,2.602,103589500,2.602000,2.602000,2.602000,2.602000,-0.000000
2010.06.23T14:51:00.000,2.629,2.638,2.583,2.602,103589500,NaN,NaN,NaN,NaN,NaN
2010.06.23T15:00:00.000,2.629,2.638,2.583,2.602,103589500,NaN,NaN,NaN,NaN,NaN
2010.06.24T14:50:00.000,2.59,2.626,2.585,2.605,19319000,2.603500,2.603500,2.603500,2.603500,0.000002
2010.06.24T14:51:00.000,2.59,2.626,2.585,2.605,19319000,NaN,NaN,NaN,NaN,NaN
2010.06.24T15:00:00.000,2.59,2.626,2.585,2.605,19319000,NaN,NaN,NaN,NaN,NaN
2010.06.25T14:50:00.000,2.595,2.599,2.54,2.563,13700900,2.590000,2.590000,2.590000,2.590000,0.000366
2010.06.25T14:51:00.000,2.595,2.599,2.54,2.563,13700900,NaN,NaN,NaN,NaN,NaN
2010.06.25T15:00:00.000,2.595,2.599,2.54,2.563,13700900,NaN,NaN,NaN,NaN,NaN
2010.06.28T14:50:00.000,2.552,2.576,2.535,2.536,15660200,2.568000,2.576500,2.576500,2.576500,0.000821
2010.06.28T14:51:00.000,2.552,2.576,2.535,2.536,15660200,NaN,NaN,NaN,NaN,NaN
2010.06.28T15:00:00.000,2.552,2.576,2.535,2.536,15660200,NaN,NaN,NaN,NaN,NaN
2010.06.29T14:50:00.000,2.536,2.546,2.415,2.419,25485100,2.506000,2.545000,2.545000,2.545000,0.004626
2010.06.29T14:51:00.000,2.536,2.546,2.415,2.419,25485100,NaN,NaN,NaN,NaN,NaN
2010.06.29T15:00:00.000,2.536,2.546,2.415,2.419,25485100,NaN,NaN,NaN,NaN,NaN
2010.06.30T14:50:00.000,2.351,2.39,2.35,2.368,18568800,2.441000,2.498200,2.515500,2.515500,0.008206
2010.06.30T14:51:00.000,2.351,2.39,2.35,2.368,18568800,NaN,NaN,NaN,NaN,NaN
2010.06.30T15:00:00.000,2.351,2.39,2.35,2.368,18568800,NaN,NaN,NaN,NaN,NaN
2010.07.01T14:50:00.000,2.367,2.385,2.321,2.329,17218200,2.372000,2.443000,2.488857,2.488857,0.011293
2010.07.01T14:51:00.000,2.367,2.385,2.321,2.329,17218200,NaN,NaN,NaN,NaN,NaN
2010.07.01T15:00:00.000,2.367,2.385,2.321,2.329,17218200,NaN,NaN,NaN,NaN,NaN
2010.07.02T14:50:00.000,2.301,2.344,2.241,2.324,11798300,2.340333,2.395200,2.468250,2.468250,0.012854
2010.07.02T14:51:00.000,2.301,2.344,2.241,2.324,11798300,NaN,NaN,NaN,NaN,NaN
2010.07.02T15:00:00.000,2.301,2.344,2.241,2.324,11798300,NaN,NaN,NaN,NaN,NaN
