Time,Open,High,Low,Close,Volume,Amount
2009.12.15T14:48:00.000,0.917,0.926,0.901,0.914,341197000,313528288
2009.12.15T14:49:00.000,0.917,0.926,0.901,0.914,341197000,313528288
2009.12.15T14:50:00.000,0.917,0.926,0.901,0.914,341197000,313528288
2009.12.15T14:51:00.000,0.917,0.926,0.901,0.914,341197000,313528288
2009.12.15T15:00:00.000,0.917,0.926,0.901,0.914,341197000,313528288
2009.12.16T14:48:00.000,0.911,0.924,0.908,0.914,62248800,57042952
2009.12.16T14:49:00.000,0.911,0.924,0.908,0.914,62248800,57042952
2009.12.16T14:50:00.000,0.911,0.924,0.908,0.914,62248800,57042952
2009.12.16T14:51:00.000,0.911,0.924,0.908,0.914,62248800,57042952
2009.12.16T15:00:00.000,0.911,0.924,0.908,0.914,62248800,57042952
2009.12.17T14:48:00.000,0.91,0.916,0.886,0.89,35759500,32228744
2009.12.17T14:49:00.000,0.91,0.916,0.886,0.89,35759500,32228744
2009.12.17T14:50:00.000,0.91,0.916,0.886,0.89,35759500,32228744
2009.12.17T14:51:00.000,0.91,0.916,0.886,0.89,35759500,32228744
2009.12.17T15:00:00.000,0.91,0.916,0.886,0.89,35759500,32228744
2009.12.18T14:48:00.000,0.887,0.888,0.867,0.87,15248100,13357831
2009.12.18T14:49:00.000,0.887,0.888,0.867,0.87,15248100,13357831
2009.12.18T14:50:00.000,0.887,0.888,0.867,0.87,15248100,13357831
2009.12.18T14:51:00.000,0.887,0.888,0.867,0.87,15248100,13357831
2009.12.18T15:00:00.000,0.887,0.888,0.867,0.87,15248100,13357831
2009.12.21T14:48:00.000,0.87,0.873,0.86,0.869,9235200,7999123
2009.12.21T14:49:00.000,0.87,0.873,0.86,0.869,9235200,7999123
2009.12.21T14:50:00.000,0.87,0.873,0.86,0.869,9235200,7999123
2009.12.21T14:51:00.000,0.87,0.873,0.86,0.869,9235200,7999123
2009.12.21T15:00:00.000,0.87,0.873,0.86,0.869,9235200,7999123
2009.12.22T14:48:00.000,0.87,0.872,0.841,0.851,42548100,36095648
2009.12.22T14:49:00.000,0.87,0.872,0.841,0.851,42548100,36095648
2009.12.22T14:50:00.000,0.87,0.872,0.841,0.851,42548100,36095648
2009.12.22T14:51:00.000,0.87,0.872,0.841,0.851,42548100,36095648
2009.12.22T15:00:00.000,0.87,0.872,0.841,0.851,42548100,36095648
2009.12.23T14:48:00.000,0.85,0.856,0.84,0.852,25330800,21547924
2009.12.23T14:49:00.000,0.85,0.856,0.84,0.852,25330800,21547924
2009.12.23T14:50:00.000,0.85,0.856,0.84,0.852,25330800,21547924
2009.12.23T14:51:00.000,0.85,0.856,0.84,0.852,25330800,21547924
2009.12.23T15:00:00.000,0.85,0.856,0.84,0.852,25330800,21547924
2009.12.24T14:48:00.000,0.852,0.877,0.847,0.876,24849700,21590344
2009.12.24T14:49:00.000,0.852,0.877,0.847,0.876,24849700,21590344
2009.12.24T14:50:00.000,0.852,0.877,0.847,0.876,24849700,21590344
2009.12.24T14:51:00.000,0.852,0.877,0.847,0.876,24849700,21590344
2009.12.24T15:00:00.000,0.852,0.877,0.847,0.876,24849700,21590344
2009.12.25T14:48:00.000,0.876,0.876,0.866,0.876,6181600,5390917
2009.12.25T14:49:00.000,0.876,0.876,0.866,0.876,6181600,5390917
2009.12.25T14:50:00.000,0.876,0.876,0.866,0.876,6181600,5390917
2009.12.25T14:51:00.000,0.876,0.876,0.866,0.876,6181600,5390917
2009.12.25T15:00:00.000,0.876,0.876,0.866,0.876,6181600,5390917
2009.12.28T14:48:00.000,0.873,0.897,0.871,0.883,20372000,18087168
2009.12.28T14:49:00.000,0.873,0.897,0.871,0.883,20372000,18087168
2009.12.28T14:50:00.000,0.873,0.897,0.871,0.883,20372000,18087168
2009.12.28T14:51:00.000,0.873,0.897,0.871,0.883,20372000,18087168
2009.12.28T15:00:00.000,0.873,0.897,0.871,0.883,20372000,18087168
2009.12.29T14:48:00.000,0.881,0.89,0.877,0.89,30948300,27268888
2009.12.29T14:49:00.000,0.881,0.89,0.877,0.89,30948300,27268888
2009.12.29T14:50:00.000,0.881,0.89,0.877,0.89,30948300,27268888
2009.12.29T14:51:00.000,0.881,0.89,0.877,0.89,30948300,27268888
2009.12.29T15:00:00.000,0.881,0.89,0.877,0.89,30948300,27268888
2009.12.30T14:48:00.000,0.891,0.979,0.881,0.979,142361100,135904048
2009.12.30T14:49:00.000,0.891,0.979,0.881,0.979,142361100,135904048
2009.12.30T14:50:00.000,0.891,0.979,0.881,0.979,142361100,135904048
2009.12.30T14:51:00.000,0.891,0.979,0.881,0.979,142361100,135904048
2009.12.30T15:00:00.000,0.891,0.979,0.881,0.979,142361100,135904048
2009.12.31T14:48:00.000,0.92,0.92,0.904,0.915,29924500,27283476
2009.12.31T14:49:00.000,0.92,0.92,0.904,0.915,29924500,27283476
2009.12.31T14:50:00.000,0.92,0.92,0.904,0.915,29924500,27283476
2009.12.31T14:51:00.000,0.92,0.92,0.904,0.915,29924500,27283476
2009.12.31T15:00:00.000,0.92,0.92,0.904,0.915,29924500,27283476
2010.01.04T14:48:00.000,0.913,0.919,0.901,0.901,9438800,8594029
2010.01.04T14:49:00.000,0.913,0.919,0.901,0.901,9438800,8594029
2010.01.04T14:50:00.000,0.913,0.919,0.901,0.901,9438800,8594029
2010.01.04T14:51:00.000,0.913,0.919,0.901,0.901,9438800,8594029
2010.01.04T15:00:00.000,0.913,0.919,0.901,0.901,9438800,8594029
2010.01.05T14:48:00.000,0.902,0.916,0.891,0.913,12083500,10946362
2010.01.05T14:49:00.000,0.902,0.916,0.891,0.913,12083500,10946362
2010.01.05T14:50:00.000,0.902,0.916,0.891,0.913,12083500,10946362
2010.01.05T14:51:00.000,0.902,0.916,0.891,0.913,12083500,10946362
2010.01.05T15:00:00.000,0.902,0.916,0.891,0.913,12083500,10946362
2010.01.06T14:48:00.000,0.913,0.917,0.903,0.903,13454500,12279726
2010.01.06T14:49:00.000,0.913,0.917,0.903,0.903,13454500,12279726
2010.01.06T14:50:00.000,0.913,0.917,0.903,0.903,13454500,12279726
2010.01.06T14:51:00.000,0.913,0.917,0.903,0.903,13454500,12279726
2010.01.06T15:00:00.000,0.913,0.917,0.903,0.903,13454500,12279726
2010.01.07T14:48:00.000,0.9,0.91,0.881,0.888,37045200,33344850
2010.01.07T14:49:00.000,0.9,0.91,0.881,0.888,37045200,33344850
2010.01.07T14:50:00.000,0.9,0.91,0.881,0.888,37045200,33344850
2010.01.07T14:51:00.000,0.9,0.91,0.881,0.888,37045200,33344850
2010.01.07T15:00:00.000,0.9,0.91,0.881,0.888,37045200,33344850
2010.01.08T14:48:00.000,0.887,0.891,0.875,0.889,19156200,16894140
2010.01.08T14:49:00.000,0.887,0.891,0.875,0.889,19156200,16894140
2010.01.08T14:50:00.000,0.887,0.891,0.875,0.889,19156200,16894140
2010.01.08T14:51:00.000,0.887,0.891,0.875,0.889,19156200,16894140
2010.01.08T15:00:00.000,0.887,0.891,0.875,0.889,19156200,16894140
2010.01.11T14:48:00.000,0.929,0.932,0.886,0.896,28357100,25607640
2010.01.11T14:49:00.000,0.929,0.932,0.886,0.896,28357100,25607640
2010.01.11T14:50:00.000,0.929,0.932,0.886,0.896,28357100,25607640
2010.01.11T14:51:00.000,0.929,0.932,0.886,0.896,28357100,25607640
2010.01.11T15:00:00.000,0.929,0.932,0.886,0.896,28357100,25607640
2010.01.12T14:48:00.000,0.889,0.91,0.881,0.904,14205300,12735928
2010.01.12T14:49:00.000,0.889,0.91,0.881,0.904,14205300,12735928
2010.01.12T14:50:00.000,0.889,0.91,0.881,0.904,14205300,12735928
2010.01.12T14:51:00.000,0.889,0.91,0.881,0.904,14205300,12735928
2010.01.12T15:00:00.000,0.889,0.91,0.881,0.904,14205300,12735928
2010.01.13T14:48:00.000,0.885,0.892,0.87,0.871,17887400,15737377
2010.01.13T14:49:00.000,0.885,0.892,0.87,0.871,17887400,15737377
2010.01.13T14:50:00.000,0.885,0.892,0.87,0.871,17887400,15737377
2010.01.13T14:51:00.000,0.885,0.892,0.87,0.871,17887400,15737377
2010.01.13T15:00:00.000,0.885,0.892,0.87,0.871,17887400,15737377
2010.01.14T14:48:00.000,0.875,0.884,0.868,0.882,9054600,7934943
2010.01.14T14:49:00.000,0.875,0.884,0.868,0.882,9054600,7934943
2010.01.14T14:50:00.000,0.875,0.884,0.868,0.882,9054600,7934943
2010.01.14T14:51:00.000,0.875,0.884,0.868,0.882,9054600,7934943
2010.01.14T15:00:00.000,0.875,0.884,0.868,0.882,9054600,7934943
2010.01.15T14:48:00.000,0.882,0.89,0.877,0.881,6336600,5591293
2010.01.15T14:49:00.000,0.882,0.89,0.877,0.881,6336600,5591293
2010.01.15T14:50:00.000,0.882,0.89,0.877,0.881,6336600,5591293
2010.01.15T14:51:00.000,0.882,0.89,0.877,0.881,6336600,5591293
2010.01.15T15:00:00.000,0.882,0.89,0.877,0.881,6336600,5591293
2010.01.18T14:48:00.000,0.876,0.885,0.876,0.884,4122300,3628039
2010.01.18T14:49:00.000,0.876,0.885,0.876,0.884,4122300,3628039
2010.01.18T14:50:00.000,0.876,0.885,0.876,0.884,4122300,3628039
2010.01.18T14:51:00.000,0.876,0.885,0.876,0.884,4122300,3628039
2010.01.18T15:00:00.000,0.876,0.885,0.876,0.884,4122300,3628039
2010.01.19T14:48:00.000,0.884,0.906,0.884,0.888,6788700,6031812
2010.01.19T14:49:00.000,0.884,0.906,0.884,0.888,6788700,6031812
2010.01.19T14:50:00.000,0.884,0.906,0.884,0.888,6788700,6031812
