Time,Open,High,Low,Close,Volume,Amount
2005.02.23T14:48:00.000,0.881,0.882,0.866,0.876,1269742500,1111793024
2005.02.23T14:49:00.000,0.881,0.882,0.866,0.876,1269742500,1111793024
2005.02.23T14:50:00.000,0.881,0.882,0.866,0.876,1269742500,1111793024
2005.02.23T14:51:00.000,0.881,0.882,0.866,0.876,1269742500,1111793024
2005.02.23T15:00:00.000,0.881,0.882,0.866,0.876,1269742500,1111793024
2005.02.24T14:48:00.000,0.876,0.876,0.868,0.876,451614200,394140992
2005.02.24T14:49:00.000,0.876,0.876,0.868,0.876,451614200,394140992
2005.02.24T14:50:00.000,0.876,0.876,0.868,0.876,451614200,394140992
2005.02.24T14:51:00.000,0.876,0.876,0.868,0.876,451614200,394140992
2005.02.24T15:00:00.000,0.876,0.876,0.868,0.876,451614200,394140992
2005.02.25T14:48:00.000,0.877,0.887,0.875,0.88,506460600,446596992
2005.02.25T14:49:00.000,0.877,0.887,0.875,0.88,506460600,446596992
2005.02.25T14:50:00.000,0.877,0.887,0.875,0.88,506460600,446596992
2005.02.25T14:51:00.000,0.877,0.887,0.875,0.88,506460600,446596992
2005.02.25T15:00:00.000,0.877,0.887,0.875,0.88,506460600,446596992
2005.02.28T14:48:00.000,0.878,0.879,0.87,0.872,187965100,164467008
2005.02.28T14:49:00.000,0.878,0.879,0.87,0.872,187965100,164467008
2005.02.28T14:50:00.000,0.878,0.879,0.87,0.872,187965100,164467008
2005.02.28T14:51:00.000,0.878,0.879,0.87,0.872,187965100,164467008
2005.02.28T15:00:00.000,0.878,0.879,0.87,0.872,187965100,164467008
2005.03.01T14:48:00.000,0.87,0.873,0.865,0.867,208094400,180572992
2005.03.01T14:49:00.000,0.87,0.873,0.865,0.867,208094400,180572992
2005.03.01T14:50:00.000,0.87,0.873,0.865,0.867,208094400,180572992
2005.03.01T14:51:00.000,0.87,0.873,0.865,0.867,208094400,180572992
2005.03.01T15:00:00.000,0.87,0.873,0.865,0.867,208094400,180572992
2005.03.02T14:48:00.000,0.867,0.874,0.857,0.859,249274600,215572000
2005.03.02T14:49:00.000,0.867,0.874,0.857,0.859,249274600,215572000
2005.03.02T14:50:00.000,0.867,0.874,0.857,0.859,249274600,215572000
2005.03.02T14:51:00.000,0.867,0.874,0.857,0.859,249274600,215572000
2005.03.02T15:00:00.000,0.867,0.874,0.857,0.859,249274600,215572000
2005.03.03T14:48:00.000,0.858,0.861,0.854,0.859,100153200,85830000
2005.03.03T14:49:00.000,0.858,0.861,0.854,0.859,100153200,85830000
2005.03.03T14:50:00.000,0.858,0.861,0.854,0.859,100153200,85830000
2005.03.03T14:51:00.000,0.858,0.861,0.854,0.859,100153200,85830000
2005.03.03T15:00:00.000,0.858,0.861,0.854,0.859,100153200,85830000
2005.03.04T14:48:00.000,0.859,0.865,0.857,0.86,129800100,111715000
2005.03.04T14:49:00.000,0.859,0.865,0.857,0.86,129800100,111715000
2005.03.04T14:50:00.000,0.859,0.865,0.857,0.86,129800100,111715000
2005.03.04T14:51:00.000,0.859,0.865,0.857,0.86,129800100,111715000
2005.03.04T15:00:00.000,0.859,0.865,0.857,0.86,129800100,111715000
2005.03.07T14:48:00.000,0.86,0.865,0.86,0.862,116789600,100713000
2005.03.07T14:49:00.000,0.86,0.865,0.86,0.862,116789600,100713000
2005.03.07T14:50:00.000,0.86,0.865,0.86,0.862,116789600,100713000
2005.03.07T14:51:00.000,0.86,0.865,0.86,0.862,116789600,100713000
2005.03.07T15:00:00.000,0.86,0.865,0.86,0.862,116789600,100713000
2005.03.08T14:48:00.000,0.864,0.875,0.863,0.874,298505300,259486000
2005.03.08T14:49:00.000,0.864,0.875,0.863,0.874,298505300,259486000
2005.03.08T14:50:00.000,0.864,0.875,0.863,0.874,298505300,259486000
2005.03.08T14:51:00.000,0.864,0.875,0.863,0.874,298505300,259486000
2005.03.08T15:00:00.000,0.864,0.875,0.863,0.874,298505300,259486000
2005.03.09T14:48:00.000,0.874,0.878,0.869,0.873,200006300,174863008
2005.03.09T14:49:00.000,0.874,0.878,0.869,0.873,200006300,174863008
2005.03.09T14:50:00.000,0.874,0.878,0.869,0.873,200006300,174863008
2005.03.09T14:51:00.000,0.874,0.878,0.869,0.873,200006300,174863008
2005.03.09T15:00:00.000,0.874,0.878,0.869,0.873,200006300,174863008
2005.03.10T14:48:00.000,0.872,0.872,0.852,0.853,333859700,287003008
2005.03.10T14:49:00.000,0.872,0.872,0.852,0.853,333859700,287003008
2005.03.10T14:50:00.000,0.872,0.872,0.852,0.853,333859700,287003008
2005.03.10T14:51:00.000,0.872,0.872,0.852,0.853,333859700,287003008
2005.03.10T15:00:00.000,0.872,0.872,0.852,0.853,333859700,287003008
2005.03.11T14:48:00.000,0.853,0.856,0.85,0.855,132344500,112888000
2005.03.11T14:49:00.000,0.853,0.856,0.85,0.855,132344500,112888000
2005.03.11T14:50:00.000,0.853,0.856,0.85,0.855,132344500,112888000
2005.03.11T14:51:00.000,0.853,0.856,0.85,0.855,132344500,112888000
2005.03.11T15:00:00.000,0.853,0.856,0.85,0.855,132344500,112888000
2005.03.14T14:48:00.000,0.855,0.864,0.845,0.857,233509400,199760000
2005.03.14T14:49:00.000,0.855,0.864,0.845,0.857,233509400,199760000
2005.03.14T14:50:00.000,0.855,0.864,0.845,0.857,233509400,199760000
2005.03.14T14:51:00.000,0.855,0.864,0.845,0.857,233509400,199760000
2005.03.14T15:00:00.000,0.855,0.864,0.845,0.857,233509400,199760000
2005.03.15T14:48:00.000,0.856,0.856,0.842,0.843,282961600,239546000
2005.03.15T14:49:00.000,0.856,0.856,0.842,0.843,282961600,239546000
2005.03.15T14:50:00.000,0.856,0.856,0.842,0.843,282961600,239546000
2005.03.15T14:51:00.000,0.856,0.856,0.842,0.843,282961600,239546000
2005.03.15T15:00:00.000,0.856,0.856,0.842,0.843,282961600,239546000
2005.03.16T14:48:00.000,0.841,0.843,0.832,0.834,219444900,183700992
2005.03.16T14:49:00.000,0.841,0.843,0.832,0.834,219444900,183700992
2005.03.16T14:50:00.000,0.841,0.843,0.832,0.834,219444900,183700992
2005.03.16T14:51:00.000,0.841,0.843,0.832,0.834,219444900,183700992
2005.03.16T15:00:00.000,0.841,0.843,0.832,0.834,219444900,183700992
2005.03.17T14:48:00.000,0.834,0.837,0.827,0.828,130062500,108082000
2005.03.17T14:49:00.000,0.834,0.837,0.827,0.828,130062500,108082000
2005.03.17T14:50:00.000,0.834,0.837,0.827,0.828,130062500,108082000
2005.03.17T14:51:00.000,0.834,0.837,0.827,0.828,130062500,108082000
2005.03.17T15:00:00.000,0.834,0.837,0.827,0.828,130062500,108082000
2005.03.18T14:48:00.000,0.828,0.832,0.821,0.824,227792200,188092000
2005.03.18T14:49:00.000,0.828,0.832,0.821,0.824,227792200,188092000
2005.03.18T14:50:00.000,0.828,0.832,0.821,0.824,227792200,188092000
2005.03.18T14:51:00.000,0.828,0.832,0.821,0.824,227792200,188092000
2005.03.18T15:00:00.000,0.828,0.832,0.821,0.824,227792200,188092000
2005.03.21T14:48:00.000,0.824,0.826,0.821,0.824,103273000,85036000
2005.03.21T14:49:00.000,0.824,0.826,0.821,0.824,103273000,85036000
2005.03.21T14:50:00.000,0.824,0.826,0.821,0.824,103273000,85036000
2005.03.21T14:51:00.000,0.824,0.826,0.821,0.824,103273000,85036000
2005.03.21T15:00:00.000,0.824,0.826,0.821,0.824,103273000,85036000
2005.03.22T14:48:00.000,0.824,0.825,0.807,0.808,162294000,131858000
2005.03.22T14:49:00.000,0.824,0.825,0.807,0.808,162294000,131858000
2005.03.22T14:50:00.000,0.824,0.825,0.807,0.808,162294000,131858000
2005.03.22T14:51:00.000,0.824,0.825,0.807,0.808,162294000,131858000
2005.03.22T15:00:00.000,0.824,0.825,0.807,0.808,162294000,131858000
2005.03.23T14:48:00.000,0.807,0.811,0.8,0.804,145295500,117013000
2005.03.23T14:49:00.000,0.807,0.811,0.8,0.804,145295500,117013000
2005.03.23T14:50:00.000,0.807,0.811,0.8,0.804,145295500,117013000
2005.03.23T14:51:00.000,0.807,0.811,0.8,0.804,145295500,117013000
2005.03.23T15:00:00.000,0.807,0.811,0.8,0.804,145295500,117013000
2005.03.24T14:48:00.000,0.802,0.807,0.797,0.806,118388000,94998000
2005.03.24T14:49:00.000,0.802,0.807,0.797,0.806,118388000,94998000
2005.03.24T14:50:00.000,0.802,0.807,0.797,0.806,118388000,94998000
2005.03.24T14:51:00.000,0.802,0.807,0.797,0.806,118388000,94998000
2005.03.24T15:00:00.000,0.802,0.807,0.797,0.806,118388000,94998000
2005.03.25T14:48:00.000,0.806,0.809,0.802,0.805,108223300,87190000
2005.03.25T14:49:00.000,0.806,0.809,0.802,0.805,108223300,87190000
2005.03.25T14:50:00.000,0.806,0.809,0.802,0.805,108223300,87190000
2005.03.25T14:51:00.000,0.806,0.809,0.802,0.805,108223300,87190000
2005.03.25T15:00:00.000,0.806,0.809,0.802,0.805,108223300,87190000
2005.03.28T14:48:00.000,0.803,0.805,0.797,0.802,71266300,57019000
2005.03.28T14:49:00.000,0.803,0.805,0.797,0.802,71266300,57019000
2005.03.28T14:50:00.000,0.803,0.805,0.797,0.802,71266300,57019000
2005.03.28T14:51:00.000,0.803,0.805,0.797,0.802,71266300,57019000
2005.03.28T15:00:00.000,0.803,0.805,0.797,0.802,71266300,57019000
2005.03.29T14:48:00.000,0.802,0.811,0.802,0.805,144018000,116246000
2005.03.29T14:49:00.000,0.802,0.811,0.802,0.805,144018000,116246000
2005.03.29T14:50:00.000,0.802,0.811,0.802,0.805,144018000,116246000
2005.03.29T14:51:00.000,0.802,0.811,0.802,0.805,144018000,116246000
2005.03.29T15:00:00.000,0.802,0.811,0.802,0.805,144018000,116246000
2005.03.30T14:48:00.000,0.804,0.804,0.791,0.793,192659400,153412992
2005.03.30T14:49:00.000,0.804,0.804,0.791,0.793,192659400,153412992
2005.03.30T14:50:00.000,0.804,0.804,0.791,0.793,192659400,153412992
2005.03.30T14:51:00.000,0.804,0.804,0.791,0.793,192659400,153412992
2005.03.30T15:00:00.000,0.804,0.804,0.791,0.793,192659400,153412992
2005.03.31T14:48:00.000,0.792,0.795,0.786,0.794,128738200,101747000
2005.03.31T14:49:00.000,0.792,0.795,0.786,0.794,128738200,101747000
2005.03.31T14:50:00.000,0.792,0.795,0.786,0.794,128738200,101747000
2005.03.31T14:51:00.000,0.792,0.795,0.786,0.794,128738200,101747000
2005.03.31T15:00:00.000,0.792,0.795,0.786,0.794,128738200,101747000
2005.04.01T14:48:00.000,0.793,0.834,0.79,0.829,502390600,409665984
2005.04.01T14:49:00.000,0.793,0.834,0.79,0.829,502390600,409665984
2005.04.01T14:50:00.000,0.793,0.834,0.79,0.829,502390600,409665984
2005.04.01T14:51:00.000,0.793,0.834,0.79,0.829,502390600,409665984
2005.04.01T15:00:00.000,0.793,0.834,0.79,0.829,502390600,409665984
2005.04.04T14:48:00.000,0.814,0.818,0.804,0.81,232991500,188904992
2005.04.04T14:49:00.000,0.814,0.818,0.804,0.81,232991500,188904992
