Time,Open,High,Low,Close,Volume,Amount
2011.01.10T14:48:00.000,2.562,2.58,2.505,2.528,45264700,115839672
2011.01.10T14:49:00.000,2.562,2.58,2.505,2.528,45264700,115839672
2011.01.10T14:50:00.000,2.562,2.58,2.505,2.528,45264700,115839672
2011.01.10T14:51:00.000,2.562,2.58,2.505,2.528,45264700,115839672
2011.01.10T15:00:00.000,2.562,2.58,2.505,2.528,45264700,115839672
2011.01.11T14:48:00.000,2.515,2.569,2.515,2.557,28367400,71939760
2011.01.11T14:49:00.000,2.515,2.569,2.515,2.557,28367400,71939760
2011.01.11T14:50:00.000,2.515,2.569,2.515,2.557,28367400,71939760
2011.01.11T14:51:00.000,2.515,2.569,2.515,2.557,28367400,71939760
2011.01.11T15:00:00.000,2.515,2.569,2.515,2.557,28367400,71939760
2011.01.12T14:48:00.000,2.558,2.594,2.542,2.568,9988500,25676856
2011.01.12T14:49:00.000,2.558,2.594,2.542,2.568,9988500,25676856
2011.01.12T14:50:00.000,2.558,2.594,2.542,2.568,9988500,25676856
2011.01.12T14:51:00.000,2.558,2.594,2.542,2.568,9988500,25676856
2011.01.12T15:00:00.000,2.558,2.594,2.542,2.568,9988500,25676856
2011.01.13T14:48:00.000,2.568,2.588,2.565,2.575,19972500,51520208
2011.01.13T14:49:00.000,2.568,2.588,2.565,2.575,19972500,51520208
2011.01.13T14:50:00.000,2.568,2.588,2.565,2.575,19972500,51520208
2011.01.13T14:51:00.000,2.568,2.588,2.565,2.575,19972500,51520208
2011.01.13T15:00:00.000,2.568,2.588,2.565,2.575,19972500,51520208
2011.01.14T14:48:00.000,2.5,2.57,2.5,2.542,2174700,5547950
2011.01.14T14:49:00.000,2.5,2.57,2.5,2.542,2174700,5547950
2011.01.14T14:50:00.000,2.5,2.57,2.5,2.542,2174700,5547950
2011.01.14T14:51:00.000,2.5,2.57,2.5,2.542,2174700,5547950
2011.01.14T15:00:00.000,2.5,2.57,2.5,2.542,2174700,5547950
2011.01.17T14:48:00.000,2.51,2.54,2.441,2.467,3215900,8032152
2011.01.17T14:49:00.000,2.51,2.54,2.441,2.467,3215900,8032152
2011.01.17T14:50:00.000,2.51,2.54,2.441,2.467,3215900,8032152
2011.01.17T14:51:00.000,2.51,2.54,2.441,2.467,3215900,8032152
2011.01.17T15:00:00.000,2.51,2.54,2.441,2.467,3215900,8032152
2011.01.18T14:48:00.000,2.43,2.487,2.43,2.47,19168300,47187916
2011.01.18T14:49:00.000,2.43,2.487,2.43,2.47,19168300,47187916
2011.01.18T14:50:00.000,2.43,2.487,2.43,2.47,19168300,47187916
2011.01.18T14:51:00.000,2.43,2.487,2.43,2.47,19168300,47187916
2011.01.18T15:00:00.000,2.43,2.487,2.43,2.47,19168300,47187916
2011.01.19T14:48:00.000,2.445,2.519,2.445,2.514,2862700,7143535
